-124.5,42.5,2061,19.22,9.77,3299.9,1684.41
-124.5,42.5,2062,18.41,10.59,3605.2,1299.08
-124.5,42.5,2063,19.84,10.52,3652,1871.65
-124.5,42.5,2064,18.46,10.43,3341.1,2291.6
-124.5,42.5,2065,18.96,10.91,3301.1,1066.98
-124.5,42.5,2066,19.78,11.25,3425.7,2017.77
-124.5,42.5,2067,19.39,11.93,3608,1904.99
-124.5,42.5,2068,18.64,9.98,3454.3,1401.16
-124.5,42.5,2069,19.55,9.77,3649.9,1471.84
-124.5,42.5,2070,19.13,11.1,3784.2,1792.38
-124.5,42.5,2071,19.74,12.53,3853.3,2072.86
-124.5,42.5,2072,20.51,11.05,3597.7,2406.17
-124.5,42.5,2073,19.13,11.61,3889.5,1709.24
-124.5,42.5,2074,19.67,11.02,3485.7,1851.71
-124.5,42.5,2075,19.29,10.56,3576.7,676.99
-124.5,42.5,2076,20.39,11.7,4173.2,1625.44
-124.5,42.5,2077,19.69,12.29,3823.3,2161.16
-124.5,42.5,2078,19.93,13.12,3874,2095.72
-124.5,42.5,2079,21.26,12.23,3629.8,1368.95
-124.5,42.5,2080,20.05,10.8,3730.5,1679.31
-124.5,42.5,2081,20.32,12.47,3956.5,1756.94
-124.5,42.5,2082,20.23,13.63,3637.9,2162.61
-124.5,42.5,2083,20.38,11.88,3650,1899
-124.5,42.5,2084,20.34,12.4,3978.4,2245.02
-124.5,42.5,2085,21.3,12.82,3573.8,2260.43
-124.5,42.5,2086,20.11,12.26,3826.2,1863.09
-124.5,42.5,2087,19.95,12.43,4031.9,2033.5
-124.5,42.5,2088,20.74,12.77,3904.9,2847.08
-124.5,42.5,2089,21.28,12.41,3787.3,1379.88
-124.5,42.5,2090,20.46,11.49,3785.7,1183.69
-124.5,42.5,2091,20.15,12.04,3872.1,1622.34
-124.5,42.5,2092,20.46,12.45,3896.2,1447.34
-124.5,42.5,2093,20.94,13.86,4034.4,2160.86
-124.5,42.5,2094,21.09,13.24,3962.6,2121.42
-124.5,42.5,2095,20.78,11.75,3759.2,1742.6
-124.5,42.5,2096,21.54,12.51,3944.3,2079.98
-124.5,42.5,2097,21.03,12.51,3885.9,1484.6
-124.5,42.5,2098,22.22,12.83,3889.2,1900
-124.5,42.5,2099,21.13,12.21,3921.3,2005.47
-124.5,43,2015,15.86,8,3032.8,1905.37
-124.5,43,2016,15.29,8.31,2652.7,2879.79
-124.5,43,2017,16.41,7.49,3162.3,2216.34
-124.5,43,2018,16.04,8.66,2838.9,2125.76
-124.5,43,2019,16.55,8.37,2594.9,2335.82
-124.5,43,2020,18.07,9.15,2520.5,2530.62
-124.5,43,2021,16.7,8.73,2678.8,2372.96
-124.5,43,2022,17.06,8.4,3150,2590.87
-124.5,43,2023,17.33,8.85,2966.3,2426.93
-124.5,43,2024,16.67,8.89,2779.6,2331.4
-124.5,43,2025,15.96,9.53,3061.5,2161.43
-124.5,43,2026,16.07,8.43,2913.2,2193.26
-124.5,43,2027,16.48,6.86,2473.7,2138.42
-124.5,43,2028,17.02,7.47,2826.4,2046.94
-124.5,43,2029,16.83,9.01,3021.8,2956.88
-124.5,43,2030,16.72,8.41,2786.5,1906.78
-124.5,43,2031,18.03,8.2,2683,2173.17
-124.5,43,2032,16.03,6.38,2895.5,1930.85
-124.5,43,2033,16.31,8.12,2925.4,2259.97
-124.5,43,2034,17.13,7.46,2693.1,2154.25
-124.5,43,2035,17.51,7.88,2800.4,2744.5
-124.5,43,2036,17.71,10.32,3066.2,1878.28
-124.5,43,2037,17.62,8.19,2981.8,2184.13
-124.5,43,2038,15.98,9.89,3013.1,2245.52
-124.5,43,2039,17.84,8.73,3162.3,1953.33
-124.5,43,2040,18.57,9.95,2985.8,1867.63
-124.5,43,2041,19.05,9.28,2758.3,2240.06
-124.5,43,2042,18.65,9.56,3012.2,2155.74
-124.5,43,2043,17.3,8.22,3109,1786.65
-124.5,43,2044,17.52,8.84,3051.4,2109.02
-124.5,43,2045,17.98,10.08,3291.5,2382.35
-124.5,43,2046,20,9.78,3350.7,2586.19
-124.5,43,2047,19.23,11.41,3153.3,2008.06
-124.5,43,2048,17.95,10.5,3101,2864.97
-124.5,43,2049,17.79,9.56,2894,2017.3
-124.5,43,2050,18.19,8.38,2977.6,2210.5
-124.5,43,2051,18.45,10.45,3108.5,2402.45
-124.5,43,2052,19.09,10.05,3346.1,2539.81
-124.5,43,2053,18.38,9.22,3062.6,2152.97
-124.5,43,2054,18,8.84,3300.6,2061
-124.5,43,2055,19.52,9.39,3234.8,2127.14
-124.5,43,2056,18.97,9.86,2908.5,1720.94
-124.5,43,2057,19.24,9.88,3159.2,2211.06
-124.5,43,2058,18.43,8.78,3506,2232.98
-124.5,43,2059,18.21,9.2,3262.2,1677.47
-124.5,43,2060,20,11.03,2858.1,2541.71
-124.5,43,2061,19.58,8.65,3040,1956.27
-124.5,43,2062,18.4,9.65,3429.9,1862.39
-124.5,43,2063,20.64,9.72,3461.6,1778.18
-124.5,43,2064,18.54,9.66,3083.7,3075.51
-124.5,43,2065,19.4,10.5,3028.6,1595.58
-124.5,43,2066,20.55,10.7,3213.7,2395.04
-124.5,43,2067,19.52,11.5,3320.5,2654.37
-124.5,43,2068,18.82,8.95,3212.2,2223.34
-124.5,43,2069,19.91,8.37,3452.5,2462.13
-124.5,43,2070,19.86,10.14,3569.2,1812.49
-124.5,43,2071,20.09,12.05,3665.1,2529
-124.5,43,2072,20.72,10.55,3358.6,2539.67
-124.5,43,2073,19.46,11.21,3729.2,2086.63
-124.5,43,2074,20.03,10.12,3224.8,2331.07
-124.5,43,2075,19.7,9.62,3316.4,1675.94
-124.5,43,2076,21.12,11.45,4031.9,2781.73
-124.5,43,2077,20.11,11.94,3620.6,3146.67
-124.5,43,2078,20.62,13.31,3625.2,3169.79
-124.5,43,2079,21.8,11.65,3384.4,2058.96
-124.5,43,2080,20.85,9.61,3479.2,2318.09
-124.5,43,2081,20.81,12.41,3775.2,2734
-124.5,43,2082,20.78,13.73,3407.7,2667.59
-124.5,43,2083,20.92,11.04,3371.1,2401.5
-124.5,43,2084,20.7,12.56,3779.1,2794.97
-124.5,43,2085,21.78,12.53,3337.4,2425.55
-124.5,43,2086,20.53,11.87,3550.8,2518.02
-124.5,43,2087,20.23,11.84,3877.5,2638.66
-124.5,43,2088,21.25,12.62,3674.6,3468.91
-124.5,43,2089,21.86,11.96,3554,1963.09
-124.5,43,2090,20.58,10.57,3558.1,1868.29
-124.5,43,2091,20.81,11.78,3642.3,2225.95
-124.5,43,2092,20.79,12.52,3693.9,1873.32
-124.5,43,2093,21.45,13.89,3850.7,3309.13
-124.5,43,2094,22.02,13.44,3799.9,2996.48
-124.5,43,2095,21.38,10.96,3465.6,1778.78
-124.5,43,2096,22.44,12.18,3713.9,2175.04
-124.5,43,2097,21.49,12.23,3673.3,2349.03
-124.5,43,2098,23.46,12.95,3680.4,2591.56
-124.5,43,2099,22.01,11.79,3682.3,2333.19
-124.5,48,2015,16.95,4.96,2194,2374.91
-124.5,48,2016,17.11,4.95,1985.2,3331.08
-124.5,48,2017,17.45,2.01,2458.6,2581.46
-124.5,48,2018,16.85,5.61,2242.3,2508.49
-124.5,48,2019,17.87,5.57,1924.2,2893.52
-124.5,48,2020,18.47,4.89,1795.3,3039.58
-124.5,48,2021,17.6,5.45,2001,2886.95
-124.5,48,2022,17.27,4.89,2445.6,3303.63
-124.5,48,2023,18.29,4.48,2402.8,2919.91
-124.5,48,2024,17.37,5,2119.3,2772.31
-124.5,48,2025,17.92,6,2404.3,2664.38
-124.5,48,2026,16.69,6.5,2211,2728.03
-124.5,48,2027,16.94,2.56,1720.2,2565.25
-124.5,48,2028,18.35,3.93,2136.3,2631.83
-124.5,48,2029,17.94,4.31,2363.4,3492.01
-124.5,48,2030,17.5,5.74,2081.9,2199.47
-124.5,48,2031,18.81,5.2,1997.4,2584.49
-124.5,48,2032,16.93,3.82,2083.4,2353.26
-124.5,48,2033,17.09,5.59,2279.3,2657.21
-124.5,48,2034,17.72,4.31,2158.3,2701.9
-124.5,48,2035,18.13,5.91,2180.3,3428.37
-124.5,48,2036,18.35,6.43,2397.8,2257.58
-124.5,48,2037,18.88,5.25,2234.9,2674.74
-124.5,48,2038,17.7,6.28,2351.4,2826.96
-124.5,48,2039,18.46,5.97,2532.3,2409.09
-124.5,48,2040,19.77,6.77,2251.1,2314.44
-124.5,48,2041,20.58,5.15,2168.6,2596.98
-124.5,48,2042,18.47,6.77,2409,2791.39
-124.5,48,2043,18.21,4.83,2512,2308
-124.5,48,2044,17.87,5.62,2457.7,2728.31
-124.5,48,2045,19.55,7.12,2668.9,2823.08
-124.5,48,2046,20.92,7.03,2695.6,3028.75
-124.5,48,2047,19.87,7.66,2497.9,2559.33
-124.5,48,2048,19.33,7.2,2490.8,3400.62
-124.5,48,2049,18.42,6.18,2246.8,2564.76
-124.5,48,2050,19.22,5.35,2377.6,2823.33
-124.5,48,2051,19.62,7.88,2482.2,2988.4
-124.5,48,2052,19.14,6.81,2782.2,3102.54
-124.5,48,2053,19.33,5.93,2456.2,2701.54
-124.5,48,2054,18.55,5.86,2600.6,2328.74
-124.5,48,2055,20.63,6.02,2601.4,2656.04
-124.5,48,2056,20.13,5.98,2328.1,2226.29
-124.5,48,2057,19.41,6.19,2469.9,2739.12
-124.5,48,2058,19.22,5.88,2897.5,3050.6
-124.5,48,2059,19.51,6.6,2760.6,2204.6
-124.5,48,2060,20.85,8.41,2291.4,3295.7
-124.5,48,2061,19.8,4.54,2498.9,2431.64
-124.5,48,2062,19.74,6.58,2888.7,2646.36
-124.5,48,2063,21.08,6.03,2871.7,2374.81
-124.5,48,2064,20.36,6.2,2614.6,3904.48
-124.5,48,2065,20.03,7.53,2418,2098.63
-124.5,48,2066,21.92,7.34,2798.8,3242.02
-124.5,48,2067,20.21,7.5,2729.8,3520.7
-124.5,48,2068,20.01,6.44,2592.2,2676.44
-124.5,48,2069,21.42,5.82,2817.7,3250.39
-124.5,48,2070,20.37,6.98,2936.1,2327.7
-124.5,48,2071,21.03,8.67,3098.4,3291
-124.5,48,2072,21.04,5.81,2730.9,2997.31
-124.5,48,2073,20.64,7.93,3018.1,2599.95
-124.5,48,2074,21.76,7.21,2717.6,2980.78
-124.5,48,2075,20.6,6.66,2712.7,2235.05
-124.5,48,2076,21.65,8.6,3416.2,3567.55
-124.5,48,2077,21.92,7.95,3000.3,3954.39
-124.5,48,2078,21.63,9.14,3127.6,4317.74
-124.5,48,2079,22.09,8.67,2894,2670.87
-124.5,48,2080,21.95,7.37,2888,2994.32
-124.5,48,2081,21.38,8.85,3178.1,3621.89
-124.5,48,2082,21.51,8.96,2830.3,3380.36
-124.5,48,2083,21.7,7.5,2759.2,3028.02
-124.5,48,2084,22.08,9.24,3151.8,3637.09
-124.5,48,2085,23,7.88,2806.7,3093.11
-124.5,48,2086,21.28,8.87,2950.6,3092.12
-124.5,48,2087,20.79,8.66,3436.4,3693.74
-124.5,48,2088,20.9,8.96,3208.5,4321.56
-124.5,48,2089,21.61,8.71,3011.3,2503.41
-124.5,48,2090,21.09,6.48,3043.7,2328.9
-124.5,48,2091,20.79,8.2,3000,2837.6
-124.5,48,2092,21.86,8.69,3145,2365.05
-124.5,48,2093,22.26,9.75,3237.3,4401.32
-124.5,48,2094,22.43,9.47,3319.8,3834.14
-124.5,48,2095,21.92,7.07,2919.7,2291.24
-124.5,48,2096,22.63,8.69,3182.4,2774.08
-124.5,48,2097,22.54,8.74,3234.6,3060.92
-124.5,48,2098,22.96,8.76,3120.7,3168.09
-124.5,48,2099,23.19,8.06,3058.1,3233.21
-124,40,2015,18.37,9.34,3600.4,1439.15
-124,40,2016,18.03,8.8,3294.5,1796.06
-124,40,2017,19.29,9.38,3608.9,1841.54
-124,40,2018,18.59,9.6,3404.2,1705.84
-124,40,2019,18.91,9.66,3217.2,1270.99
-124,40,2020,20.06,9.65,3201.5,2020.58
-124,40,2021,19.31,9.82,3293.6,1494.62
-124,40,2022,20.29,9.4,3659,1069.29
-124,40,2023,19.83,9.82,3331,934.18
-124,40,2024,19.2,10.35,3366.7,1744.57
-124,40,2025,19.07,10.27,3568.5,1965.05
-124,40,2026,18.97,10.09,3478.2,1475.77
-124,40,2027,19,8.91,3176.7,1951.56
-124,40,2028,19.97,8.47,3382.8,1311.69
-124,40,2029,19.56,10.63,3489.2,2306.52
-124,40,2030,19.7,9.84,3401.7,1251.67
-124,40,2031,20.43,9.34,3319.6,1404.98
-124,40,2032,18.91,8,3592,804.89
-124,40,2033,19.13,9.2,3562.6,1509.62
-124,40,2034,20.34,8.81,3338.4,1730.4
-124,40,2035,20.38,10.58,3449.3,2350.58
-124,40,2036,19.96,10.67,3616.1,1349.77
-124,40,2037,19.91,9.64,3559.8,1644.06
-124,40,2038,19.42,11.16,3640.3,1015.92
-124,40,2039,21.14,10.44,3646.4,1504.58
-124,40,2040,20.66,11.07,3548.2,1665.94
-124,40,2041,21.28,10.8,3423.1,2120.03
-124,40,2042,21.09,10.72,3669.3,1079.75
-124,40,2043,20.19,9.5,3573.7,887.07
-124,40,2044,20.47,10.46,3694.7,2555.79
-124,40,2045,20.81,11.17,3796.3,1309.72
-124,40,2046,21.73,10.93,3769.4,2219.82
-124,40,2047,21.5,12.06,3673,2644.4
-124,40,2048,20.79,11.43,3787.7,1606.6
-124,40,2049,20.37,10.41,3658.9,1606.74
-124,40,2050,20.51,10.72,3498.3,1199.7
-124,40,2051,20.92,11.88,3637,1767.33
-124,40,2052,21.55,10.66,3823.9,2818.07
-124,40,2053,20.58,10.71,3680.4,1409.67
-124,40,2054,20.74,10.19,3833.8,2089.54
-124,40,2055,21.26,10.21,3822.1,1508.16
-124,40,2056,21.56,10.86,3606.3,1112.48
-124,40,2057,22.72,11.22,3833.8,1956.56
-124,40,2058,20.94,10.87,3941.6,1286.23
-124,40,2059,20.13,10.81,3736.9,1209.75
-124,40,2060,22.31,12.05,3564,1443.34
-124,40,2061,22.5,10.47,3740.9,1789.82
-124,40,2062,21.49,11.56,3876.6,1235.59
-124,40,2063,22.39,10.8,3943.2,1950.08
-124,40,2064,21.08,10.82,3682.2,2081.15
-124,40,2065,21.2,11.35,3752.8,982.15
-124,40,2066,22.38,11.49,3696.9,2474.65
-124,40,2067,22.67,12.01,4128.9,1951.78
-124,40,2068,21.85,10.64,3826.2,952.64
-124,40,2069,22.01,10.47,3893.6,1236.54
-124,40,2070,21.97,11.4,4027.5,2007.25
-124,40,2071,21.82,12.2,4121.8,2163.69
-124,40,2072,22.95,11.62,3960,2405.56
-124,40,2073,22.11,12.05,4134.1,1857.05
-124,40,2074,21.78,11.06,3882.3,2295.07
-124,40,2075,22.12,10.47,3993.4,374.42
-124,40,2076,23.49,11.63,4353.7,1113.77
-124,40,2077,22.39,12.79,4167.3,2229.74
-124,40,2078,23.08,13.13,4248.5,2130.47
-124,40,2079,22.96,12.94,3966.7,1293.38
-124,40,2080,23.14,11.17,4103,1468.01
-124,40,2081,22.93,12.94,4228.2,1383.2
-124,40,2082,23.27,13.8,3973.7,2207.4
-124,40,2083,23.1,12.35,4060.8,2041.75
-124,40,2084,23.11,12.38,4278.3,2206.22
-124,40,2085,23.54,13.05,3939.8,2272.6
-124,40,2086,22.81,12.48,4297.1,1766.16
-124,40,2087,22.66,12.56,4266.6,1824.77
-124,40,2088,23.7,12.71,4214.3,2533.91
-124,40,2089,23.77,12.53,4116.4,1280.46
-124,40,2090,23.15,11.6,4100.2,1107.16
-124,40,2091,23.08,12.29,4209.2,1608.95
-124,40,2092,23.01,12.57,4228.2,1523.58
-124,40,2093,23.13,14.13,4320.2,2283.88
-124,40,2094,24.17,13.36,4215.5,2142.75
-124,40,2095,23.56,12.51,4261.1,2117.75
-124,40,2096,24.47,12.87,4302,2171.64
-124,40,2097,23.83,12.59,4245.2,1239.39
-124,40,2098,26.01,13.04,4208.2,1876.69
-124,40,2099,23.28,12.56,4315.8,2055.42
-124,40.5,2015,18.14,6.88,3497.1,1056.89
-124,40.5,2016,17.08,6.94,3112.2,1352.14
-124,40.5,2017,19.42,7.35,3500.2,1417.78
-124,40.5,2018,18.18,7.76,3243.3,1328.39
-124,40.5,2019,18.94,6.71,3002.2,1007.46
-124,40.5,2020,20.49,7.53,2958.8,1577.72
-124,40.5,2021,19.32,7.46,3093.8,1135.41
-124,40.5,2022,20.94,6.72,3557,885.29
-124,40.5,2023,19.87,7.88,3179.1,742.54
-124,40.5,2024,19.17,8.51,3180.9,1353.1
-124,40.5,2025,18.19,8.61,3395.7,1509.38
-124,40.5,2026,17.9,8.3,3347.8,1104.54
-124,40.5,2027,19.1,6.73,2915.6,1432.66
-124,40.5,2028,19.29,5.73,3218.4,1032.3
-124,40.5,2029,19.48,8.24,3349.9,1821.52
-124,40.5,2030,19.75,7.67,3191,863.48
-124,40.5,2031,21.3,7.01,3078.3,1083.91
-124,40.5,2032,18.29,4.73,3441,599.69
-124,40.5,2033,18.7,6.79,3416.4,1124.46
-124,40.5,2034,19.53,6.15,3148.3,1364.26
-124,40.5,2035,20.21,8.17,3245.7,1769.24
-124,40.5,2036,19.99,9.27,3489.7,1052.36
-124,40.5,2037,19.26,7.34,3389,1273.36
-124,40.5,2038,18.65,9.08,3483,808.92
-124,40.5,2039,21.48,8.55,3516.5,1128.34
-124,40.5,2040,20.85,9.43,3361.9,1231.4
-124,40.5,2041,21.98,8.37,3208.1,1489.05
-124,40.5,2042,21.37,8.57,3525.3,832.95
-124,40.5,2043,19.94,7.25,3412.7,631.24
-124,40.5,2044,19.55,8.4,3564.2,1949.67
-124,40.5,2045,20.68,9.36,3693.2,1017.99
-124,40.5,2046,22.72,9.39,3655.6,1598.11
-124,40.5,2047,21.71,10.15,3496.7,1981.46
-124,40.5,2048,20.17,9.76,3645.1,1308.22
-124,40.5,2049,20.2,8.4,3495.9,1178.02
-124,40.5,2050,20.56,8.64,3314.1,957.64
-124,40.5,2051,21.46,10.61,3485.1,1274.58
-124,40.5,2052,21.7,8.21,3733.1,2156.4
-124,40.5,2053,20.49,8.61,3553.6,1088.5
-124,40.5,2054,20.59,8.17,3730.1,1471.69
-124,40.5,2055,21.63,8.12,3694.7,1193.45
-124,40.5,2056,21.7,8.7,3396.9,849.39
-124,40.5,2057,23.19,9.86,3750.5,1536.41
-124,40.5,2058,20.64,8.43,3844.2,1004.93
-124,40.5,2059,19.91,8.51,3576.6,903.09
-124,40.5,2060,23.01,11.24,3324.7,1066.53
-124,40.5,2061,23.55,8.28,3604.9,1330.91
-124,40.5,2062,22.27,9.68,3782.6,889.67
-124,40.5,2063,23.32,8.62,3828.8,1436.7
-124,40.5,2064,20.99,8.68,3555.4,1584.77
-124,40.5,2065,21.88,10.03,3587,762.96
-124,40.5,2066,22.66,9.92,3506.3,1830.54
-124,40.5,2067,22.73,10.16,4058.7,1471.19
-124,40.5,2068,21.25,8.14,3627.9,767.04
-124,40.5,2069,22.63,7.92,3771.5,980.52
-124,40.5,2070,22.66,9.55,3996.4,1484.69
-124,40.5,2071,22.22,10.89,4050.6,1588.84
-124,40.5,2072,23.49,10.34,3828.7,1734.96
-124,40.5,2073,22.1,10.66,4082.3,1417.38
-124,40.5,2074,21.89,8.74,3709.7,1549.28
-124,40.5,2075,22.26,8.19,3888,316.8
-124,40.5,2076,24.62,10.31,4370.1,868.81
-124,40.5,2077,22.47,10.94,4080.1,1717.42
-124,40.5,2078,24.53,12.71,4213.8,1626.34
-124,40.5,2079,23.53,11.2,3892.5,958.54
-124,40.5,2080,23.32,9.17,4046,1075.23
-124,40.5,2081,23.8,12.06,4207.7,1102.97
-124,40.5,2082,23.49,12.88,3815,1664.82
-124,40.5,2083,23.34,10.45,4002.4,1549.83
-124,40.5,2084,24.26,11.31,4211,1649.44
-124,40.5,2085,23.97,11.32,3784,1779.43
-124,40.5,2086,22.43,10.26,4261.7,1289.02
-124,40.5,2087,22.65,11.3,4228.4,1358.58
-124,40.5,2088,24.03,11.83,4179.3,1928.55
-124,40.5,2089,24.51,11.01,4009.2,997.72
-124,40.5,2090,23.41,9.86,4000.5,839.07
-124,40.5,2091,23.4,10.72,4140.6,1206.56
-124,40.5,2092,23.18,11.87,4146.5,1240.39
-124,40.5,2093,23.46,12.97,4287.8,1598.89
-124,40.5,2094,25.79,12.84,4118.6,1574.03
-124,40.5,2095,23.96,10.61,4171.3,1520.64
-124,40.5,2096,25.46,11.28,4235.2,1600.25
-124,40.5,2097,24.79,11.76,4176,898.45
-124,40.5,2098,28.11,11.69,4127.6,1393
-124,40.5,2099,24.52,11.13,4250.9,1571.09
-124,41,2015,18.33,7.87,3311.9,1315.64
-124,41,2016,17.82,8.35,2958.9,1774.71
-124,41,2017,18.71,8.26,3326.3,1758.35
-124,41,2018,18.59,9.23,3093.5,1647.27
-124,41,2019,18.82,8.4,2852.1,1356.14
-124,41,2020,19.97,8.58,2839.2,1980.59
-124,41,2021,18.94,8.91,2962.3,1457.99
-124,41,2022,19.68,8.55,3382.6,1239.16
-124,41,2023,19.5,8.69,3053.7,1134.2
-124,41,2024,18.88,9.55,3028,1764.27
-124,41,2025,19.44,9.64,3233.6,1876.31
-124,41,2026,18.9,8.71,3216,1482.09
-124,41,2027,19.25,7.17,2781.4,1813.79
-124,41,2028,20,7.48,3075.2,1382.16
-124,41,2029,19.69,9.5,3182.1,2264.14
-124,41,2030,19.11,9.14,3052.6,1213.28
-124,41,2031,20.08,8.53,2925.5,1498.86
-124,41,2032,18.58,6.18,3245.3,869.16
-124,41,2033,18.23,8.09,3260.3,1407.89
-124,41,2034,20.49,8.07,3006.9,1652.24
-124,41,2035,20.79,8.56,3083.8,2315.32
-124,41,2036,20.07,10.02,3333.7,1317.54
-124,41,2037,19.82,8.23,3214.8,1612.7
-124,41,2038,19.28,10.23,3314.5,1126.31
-124,41,2039,20.51,8.98,3351.1,1466.53
-124,41,2040,20.9,9.97,3193.6,1570.3
-124,41,2041,21.14,9.79,3064.3,1896.39
-124,41,2042,21.5,9.93,3345.6,1101.31
-124,41,2043,19.46,8.04,3262.8,830.71
-124,41,2044,20.26,8.94,3374.3,2364.72
-124,41,2045,20.45,9.82,3519.2,1384.83
-124,41,2046,21.84,9.8,3481.3,1992.83
-124,41,2047,21.51,11.41,3328.9,2419.02
-124,41,2048,20.86,10.52,3452.8,1663.78
-124,41,2049,20.23,9.35,3330.1,1496.47
-124,41,2050,20.76,8.7,3176.2,1313.19
-124,41,2051,20.68,10.69,3326.4,1637.34
-124,41,2052,21.1,10.01,3555.6,2590.32
-124,41,2053,21.25,9.03,3394.9,1379.91
-124,41,2054,21.09,9.27,3562.2,1817.17
-124,41,2055,21.38,9.13,3517.3,1507.15
-124,41,2056,21.52,10.26,3228.5,1070.51
-124,41,2057,23.24,10.25,3564.6,1969.7
-124,41,2058,20.95,9.7,3667.3,1238.42
-124,41,2059,20.02,9.35,3417.5,1127.48
-124,41,2060,22.38,11.24,3186.6,1445.56
-124,41,2061,22.1,8.68,3421.5,1629.95
-124,41,2062,20.85,9.92,3617.3,1147.37
-124,41,2063,22.73,10.01,3636.8,2092.71
-124,41,2064,21.17,10.05,3408.6,2131.93
-124,41,2065,21.49,10.74,3413,962.46
-124,41,2066,22.46,10.58,3356.6,2198.79
-124,41,2067,22.24,11.54,3820.6,1811.91
-124,41,2068,22.19,9.5,3453.6,1083.28
-124,41,2069,22.32,8.98,3588.7,1239.74
-124,41,2070,22.87,10.1,3822.2,1840.9
-124,41,2071,22.01,11.68,3860.6,2027.63
-124,41,2072,22.72,11.37,3648.7,2175.56
-124,41,2073,21.47,11.07,3871.5,1708.43
-124,41,2074,22.02,10.49,3511.1,1901.94
-124,41,2075,22.4,9.46,3695.3,471.33
-124,41,2076,23.68,10.71,4161.8,1268.41
-124,41,2077,22.24,12.08,3863.8,2137.38
-124,41,2078,22.59,12.24,3991,2063.06
-124,41,2079,23.41,11.54,3728.1,1217.19
-124,41,2080,23.58,10.14,3859.1,1439.98
-124,41,2081,22.97,12.08,3987.5,1382.34
-124,41,2082,23.35,13.14,3625.7,2079.36
-124,41,2083,22.98,10.98,3797.3,1881.09
-124,41,2084,22.55,11.68,4012.6,2079.45
-124,41,2085,23.73,12.41,3612.5,2240.57
-124,41,2086,22.84,11.65,4039.3,1761.36
-124,41,2087,21.99,11.64,4047.7,1773.18
-124,41,2088,24.41,11.92,3968,2675.65
-124,41,2089,23.96,11.54,3810.8,1300.78
-124,41,2090,23.11,10.46,3820,1091.13
-124,41,2091,23.41,11.27,3945,1599.33
-124,41,2092,22.92,11.84,3935.9,1420.83
-124,41,2093,23.3,13.76,4070.9,2064.06
-124,41,2094,24.42,12.65,3920.1,2049.57
-124,41,2095,23.43,11.24,3942.1,1866.09
-124,41,2096,24.52,12.22,3993.6,1998.77
-124,41,2097,23.44,11.81,3971.7,1213.62
-124,41,2098,26.29,12.03,3950.1,1806.72
-124,41,2099,23.74,11.42,4031.5,1957.38
-124,41.5,2015,18.56,7.59,3176.7,1512.71
-124,41.5,2016,18.5,7.11,2877,2044.37
