-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,42.5,2269
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,43,2002
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124.5,48,1636
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40,2359
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,40.5,2341
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
-124,41,2324
