-123.5,40.5,5,2341,2.2,0.02
-123.5,40.5,6,2341,2.2,0.08
-123.5,40.5,7,2341,2.2,0.51
-123.5,40.5,8,2341,2.2,0.05
-123.5,40.5,9,2341,2.2,0.03
-123.5,40.5,10,2341,2.2,0.0
-123.5,40.5,11,2341,2.2,0.02
-123.5,40.5,12,2341,2.2,0.08
-123.5,41.0,1,2324,0.9,0.02
-123.5,41.0,2,2324,0.9,0.02
-123.5,41.0,3,2324,0.9,0.01
-123.5,41.0,4,2324,0.9,0.02
-123.5,41.0,5,2324,0.9,0.03
-123.5,41.0,6,2324,0.9,0.08
-123.5,41.0,7,2324,0.9,0.54
-123.5,41.0,8,2324,0.9,0.07
-123.5,41.0,9,2324,0.9,0.1
-123.5,41.0,10,2324,0.9,0.0
-123.5,41.0,11,2324,0.9,0.01
-123.5,41.0,12,2324,0.9,0.08
-123.5,41.5,1,2306,0.9,0.02
-123.5,41.5,2,2306,0.9,0.01
-123.5,41.5,3,2306,0.9,0.01
-123.5,41.5,4,2306,0.9,0.02
-123.5,41.5,5,2306,0.9,0.04
-123.5,41.5,6,2306,0.9,0.07
-123.5,41.5,7,2306,0.9,0.52
-123.5,41.5,8,2306,0.9,0.1
-123.5,41.5,9,2306,0.9,0.14
-123.5,41.5,10,2306,0.9,0.0
-123.5,41.5,11,2306,0.9,0.0
-123.5,41.5,12,2306,0.9,0.08
-123.5,42.0,1,2288,0.9,0.02
-123.5,42.0,2,2288,0.9,0.01
-123.5,42.0,3,2288,0.9,0.01
-123.5,42.0,4,2288,0.9,0.01
-123.5,42.0,5,2288,0.9,0.05
-123.5,42.0,6,2288,0.9,0.06
-123.5,42.0,7,2288,0.9,0.43
-123.5,42.0,8,2288,0.9,0.1
-123.5,42.0,9,2288,0.9,0.16
-123.5,42.0,10,2288,0.9,0.0
-123.5,42.0,11,2288,0.9,0.01
-123.5,42.0,12,2288,0.9,0.07
-123.5,42.5,1,2269,13.5,0.02
-123.5,42.5,2,2269,13.5,0.0
-123.5,42.5,3,2269,13.5,0.0
-123.5,42.5,4,2269,13.5,0.01
-123.5,42.5,5,2269,13.5,0.05
-123.5,42.5,6,2269,13.5,0.07
-123.5,42.5,7,2269,13.5,0.33
-123.5,42.5,8,2269,13.5,0.1
-123.5,42.5,9,2269,13.5,0.16
-123.5,42.5,10,2269,13.5,0.0
-123.5,42.5,11,2269,13.5,0.01
-123.5,42.5,12,2269,13.5,0.02
-123.5,43.0,1,2251,13.5,0.02
-123.5,43.0,2,2251,13.5,0.0
-123.5,43.0,3,2251,13.5,0.0
-123.5,43.0,4,2251,13.5,0.01
-123.5,43.0,5,2251,13.5,0.05
-123.5,43.0,6,2251,13.5,0.07
-123.5,43.0,7,2251,13.5,0.15
-123.5,43.0,8,2251,13.5,0.1
-123.5,43.0,9,2251,13.5,0.14
-123.5,43.0,10,2251,13.5,0.01
-123.5,43.0,11,2251,13.5,0.01
-123.5,43.0,12,2251,13.5,0.01
-123.5,43.5,1,2233,14.6,0.01
-123.5,43.5,2,2233,14.6,0.01
-123.5,43.5,3,2233,14.6,0.0
-123.5,43.5,4,2233,14.6,0.0
-123.5,43.5,5,2233,14.6,0.03
-123.5,43.5,6,2233,14.6,0.09
-123.5,43.5,7,2233,14.6,0.14
-123.5,43.5,8,2233,14.6,0.06
-123.5,43.5,9,2233,14.6,0.09
-123.5,43.5,10,2233,14.6,0.0
-123.5,43.5,11,2233,14.6,0.01
-123.5,43.5,12,2233,14.6,0.01
-123.5,44.0,1,2214,74.1,0.0
-123.5,44.0,2,2214,74.1,0.01
-123.5,44.0,3,2214,74.1,0.0
-123.5,44.0,4,2214,74.1,0.01
-123.5,44.0,5,2214,74.1,0.02
-123.5,44.0,6,2214,74.1,0.05
-123.5,44.0,7,2214,74.1,0.08
-123.5,44.0,8,2214,74.1,0.03
-123.5,44.0,9,2214,74.1,0.04
-123.5,44.0,10,2214,74.1,0.0
-123.5,44.0,11,2214,74.1,0.0
-123.5,44.0,12,2214,74.1,0.0
-123.5,44.5,1,2195,74.1,0.01
-123.5,44.5,2,2195,74.1,0.02
-123.5,44.5,3,2195,74.1,0.02
-123.5,44.5,4,2195,74.1,0.01
-123.5,44.5,5,2195,74.1,0.02
-123.5,44.5,6,2195,74.1,0.03
-123.5,44.5,7,2195,74.1,0.06
-123.5,44.5,8,2195,74.1,0.02
-123.5,44.5,9,2195,74.1,0.01
-123.5,44.5,10,2195,74.1,0.0
-123.5,44.5,11,2195,74.1,0.0
-123.5,44.5,12,2195,74.1,0.0
-123.5,45.0,1,2176,74.1,0.01
-123.5,45.0,2,2176,74.1,0.05
-123.5,45.0,3,2176,74.1,0.03
-123.5,45.0,4,2176,74.1,0.01
-123.5,45.0,5,2176,74.1,0.01
-123.5,45.0,6,2176,74.1,0.01
-123.5,45.0,7,2176,74.1,0.09
-123.5,45.0,8,2176,74.1,0.01
-123.5,45.0,9,2176,74.1,0.02
-123.5,45.0,10,2176,74.1,0.0
-123.5,45.0,11,2176,74.1,0.0
-123.5,45.0,12,2176,74.1,0.0
-123.5,45.5,1,2157,26.2,0.01
-123.5,45.5,2,2157,26.2,0.05
-123.5,45.5,3,2157,26.2,0.03
-123.5,45.5,4,2157,26.2,0.02
-123.5,45.5,5,2157,26.2,0.01
-123.5,45.5,6,2157,26.2,0.0
-123.5,45.5,7,2157,26.2,0.07
-123.5,45.5,8,2157,26.2,0.01
-123.5,45.5,9,2157,26.2,0.03
-123.5,45.5,10,2157,26.2,0.01
-123.5,45.5,11,2157,26.2,0.0
-123.5,45.5,12,2157,26.2,0.0
-123.5,46.0,1,2137,26.2,0.01
-123.5,46.0,2,2137,26.2,0.05
-123.5,46.0,3,2137,26.2,0.02
-123.5,46.0,4,2137,26.2,0.02
-123.5,46.0,5,2137,26.2,0.01
-123.5,46.0,6,2137,26.2,0.0
-123.5,46.0,7,2137,26.2,0.09
-123.5,46.0,8,2137,26.2,0.01
-123.5,46.0,9,2137,26.2,0.03
-123.5,46.0,10,2137,26.2,0.01
-123.5,46.0,11,2137,26.2,0.0
-123.5,46.0,12,2137,26.2,0.0
-123.5,46.5,1,2118,18.2,0.01
-123.5,46.5,2,2118,18.2,0.05
-123.5,46.5,3,2118,18.2,0.02
-123.5,46.5,4,2118,18.2,0.03
-123.5,46.5,5,2118,18.2,0.0
-123.5,46.5,6,2118,18.2,0.01
-123.5,46.5,7,2118,18.2,0.1
-123.5,46.5,8,2118,18.2,0.03
-123.5,46.5,9,2118,18.2,0.02
-123.5,46.5,10,2118,18.2,0.01
-123.5,46.5,11,2118,18.2,0.01
-123.5,46.5,12,2118,18.2,0.01
-123.5,47.0,1,2098,18.2,0.0
-123.5,47.0,2,2098,18.2,0.04
-123.5,47.0,3,2098,18.2,0.0
-123.5,47.0,4,2098,18.2,0.01
-123.5,47.0,5,2098,18.2,0.0
-123.5,47.0,6,2098,18.2,0.02
-123.5,47.0,7,2098,18.2,0.1
-123.5,47.0,8,2098,18.2,0.05
-123.5,47.0,9,2098,18.2,0.03
-123.5,47.0,10,2098,18.2,0.01
-123.5,47.0,11,2098,18.2,0.01
-123.5,47.0,12,2098,18.2,0.01
-123.5,47.5,1,2078,8.4,0.0
-123.5,47.5,2,2078,8.4,0.0
-123.5,47.5,3,2078,8.4,0.0
-123.5,47.5,4,2078,8.4,0.01
-123.5,47.5,5,2078,8.4,0.01
-123.5,47.5,6,2078,8.4,0.02
-123.5,47.5,7,2078,8.4,0.1
-123.5,47.5,8,2078,8.4,0.08
-123.5,47.5,9,2078,8.4,0.03
-123.5,47.5,10,2078,8.4,0.02
-123.5,47.5,11,2078,8.4,0.01
-123.5,47.5,12,2078,8.4,0.01
-123.5,48.0,1,1167,8.4,0.0
-123.5,48.0,2,1167,8.4,0.0
-123.5,48.0,3,1167,8.4,0.0
-123.5,48.0,4,1167,8.4,0.01
-123.5,48.0,5,1167,8.4,0.0
-123.5,48.0,6,1167,8.4,0.04
-123.5,48.0,7,1167,8.4,0.05
-123.5,48.0,8,1167,8.4,0.09
-123.5,48.0,9,1167,8.4,0.02
-123.5,48.0,10,1167,8.4,0.02
-123.5,48.0,11,1167,8.4,0.01
-123.5,48.0,12,1167,8.4,0.01
-123.0,38.5,1,2410,9.7,0.0
-123.0,38.5,2,2410,9.7,0.01
-123.0,38.5,3,2410,9.7,0.01
-123.0,38.5,4,2410,9.7,0.01
-123.0,38.5,5,2410,9.7,0.02
-123.0,38.5,6,2410,9.7,0.01
-123.0,38.5,7,2410,9.7,0.01
-123.0,38.5,8,2410,9.7,0.01
-123.0,38.5,9,2410,9.7,0.0
-123.0,38.5,10,2410,9.7,0.01
-123.0,38.5,11,2410,9.7,0.02
-123.0,38.5,12,2410,9.7,0.01
-123.0,39.5,1,2376,10.9,0.0
-123.0,39.5,2,2376,10.9,0.02
-123.0,39.5,3,2376,10.9,0.03
-123.0,39.5,4,2376,10.9,0.03
-123.0,39.5,5,2376,10.9,0.04
-123.0,39.5,6,2376,10.9,0.09
-123.0,39.5,7,2376,10.9,0.25
-123.0,39.5,8,2376,10.9,0.07
-123.0,39.5,9,2376,10.9,0.01
-123.0,39.5,10,2376,10.9,0.01
-123.0,39.5,11,2376,10.9,0.01
-123.0,39.5,12,2376,10.9,0.05
-123.0,40.0,1,2359,10.9,0.01
-123.0,40.0,2,2359,10.9,0.02
-123.0,40.0,3,2359,10.9,0.02
-123.0,40.0,4,2359,10.9,0.03
-123.0,40.0,5,2359,10.9,0.04
-123.0,40.0,6,2359,10.9,0.12
-123.0,40.0,7,2359,10.9,0.48
-123.0,40.0,8,2359,10.9,0.08
-123.0,40.0,9,2359,10.9,0.01
-123.0,40.0,10,2359,10.9,0.01
-123.0,40.0,11,2359,10.9,0.02
-123.0,40.0,12,2359,10.9,0.13
-123.0,40.5,1,2341,2.2,0.01
-123.0,40.5,2,2341,2.2,0.01
-123.0,40.5,3,2341,2.2,0.02
-123.0,40.5,4,2341,2.2,0.03
-123.0,40.5,5,2341,2.2,0.05
-123.0,40.5,6,2341,2.2,0.12
-123.0,40.5,7,2341,2.2,0.66
-123.0,40.5,8,2341,2.2,0.09
-123.0,40.5,9,2341,2.2,0.07
-123.0,40.5,10,2341,2.2,0.0
-123.0,40.5,11,2341,2.2,0.02
-123.0,40.5,12,2341,2.2,0.13
-123.0,41.0,1,2324,0.9,0.02
-123.0,41.0,2,2324,0.9,0.01
-123.0,41.0,3,2324,0.9,0.01
-123.0,41.0,4,2324,0.9,0.02
-123.0,41.0,5,2324,0.9,0.07
-123.0,41.0,6,2324,0.9,0.11
-123.0,41.0,7,2324,0.9,0.71
-123.0,41.0,8,2324,0.9,0.15
-123.0,41.0,9,2324,0.9,0.15
-123.0,41.0,10,2324,0.9,0.01
-123.0,41.0,11,2324,0.9,0.0
-123.0,41.0,12,2324,0.9,0.12
-123.0,41.5,1,2306,0.9,0.02
-123.0,41.5,2,2306,0.9,0.01
-123.0,41.5,3,2306,0.9,0.01
-123.0,41.5,4,2306,0.9,0.01
-123.0,41.5,5,2306,0.9,0.07
-123.0,41.5,6,2306,0.9,0.1
-123.0,41.5,7,2306,0.9,0.65
-123.0,41.5,8,2306,0.9,0.16
-123.0,41.5,9,2306,0.9,0.19
-123.0,41.5,10,2306,0.9,0.01
-123.0,41.5,11,2306,0.9,0.0
-123.0,41.5,12,2306,0.9,0.12
-123.0,42.0,1,2288,0.9,0.02
-123.0,42.0,2,2288,0.9,0.0
-123.0,42.0,3,2288,0.9,0.01
-123.0,42.0,4,2288,0.9,0.0
-123.0,42.0,5,2288,0.9,0.08
-123.0,42.0,6,2288,0.9,0.09
-123.0,42.0,7,2288,0.9,0.52
-123.0,42.0,8,2288,0.9,0.16
-123.0,42.0,9,2288,0.9,0.24
-123.0,42.0,10,2288,0.9,0.0
-123.0,42.0,11,2288,0.9,0.0
-123.0,42.0,12,2288,0.9,0.09
-123.0,42.5,1,2269,13.5,0.02
-123.0,42.5,2,2269,13.5,0.0
-123.0,42.5,3,2269,13.5,0.0
-123.0,42.5,4,2269,13.5,0.0
-123.0,42.5,5,2269,13.5,0.08
-123.0,42.5,6,2269,13.5,0.1
-123.0,42.5,7,2269,13.5,0.42
-123.0,42.5,8,2269,13.5,0.16
-123.0,42.5,9,2269,13.5,0.24
-123.0,42.5,10,2269,13.5,0.0
-123.0,42.5,11,2269,13.5,0.01
-123.0,42.5,12,2269,13.5,0.01
-123.0,43.0,1,2251,13.5,0.02
-123.0,43.0,2,2251,13.5,0.0
-123.0,43.0,3,2251,13.5,0.0
-123.0,43.0,4,2251,13.5,0.0
-123.0,43.0,5,2251,13.5,0.07
-123.0,43.0,6,2251,13.5,0.13
-123.0,43.0,7,2251,13.5,0.3
-123.0,43.0,8,2251,13.5,0.16
-123.0,43.0,9,2251,13.5,0.22
-123.0,43.0,10,2251,13.5,0.0
-123.0,43.0,11,2251,13.5,0.0
-123.0,43.0,12,2251,13.5,0.01
-123.0,43.5,1,2233,14.6,0.02
-123.0,43.5,2,2233,14.6,0.01
-123.0,43.5,3,2233,14.6,0.0
-123.0,43.5,4,2233,14.6,0.01
-123.0,43.5,5,2233,14.6,0.05
-123.0,43.5,6,2233,14.6,0.13
-123.0,43.5,7,2233,14.6,0.28
-123.0,43.5,8,2233,14.6,0.12
-123.0,43.5,9,2233,14.6,0.16
