-122.0000,47.0000, TEXTURE ,2098,60.34,30.93,8.69,0, IGBP ,WEST
-122.0000,47.5000, TEXTURE ,2078,57.61,31.07,11.30,0, IGBP ,WEST
-122.0000,48.0000, TEXTURE ,2058,56.05,31.15,12.79,0, IGBP ,WEST
-122.0000,48.5000, TEXTURE ,2038,60.01,30.87,9.08,0, IGBP ,WEST
-121.5000,36.0000, TEXTURE ,2492,40.15,29.07,30.77,0, IGBP ,WEST
-121.5000,39.0000, TEXTURE ,2393,45.85,24.47,29.62,0, IGBP ,WEST
-121.5000,39.5000, TEXTURE ,2376,48.61,24.76,26.53,0, IGBP ,WEST
-121.5000,40.0000, TEXTURE ,2359,48.51,25.15,26.24,0, IGBP ,WEST
-121.5000,40.5000, TEXTURE ,2341,48.51,25.15,26.24,0, IGBP ,WEST
-121.5000,41.0000, TEXTURE ,2324,48.30,25.53,26.07,0, IGBP ,WEST
-121.5000,42.5000, TEXTURE ,2269,56.93,27.31,15.82,0, IGBP ,WEST
-121.5000,43.0000, TEXTURE ,2251,57.34,27.02,15.72,0, IGBP ,WEST
-121.5000,43.5000, TEXTURE ,2233,52.51,29.52,18.02,0, IGBP ,WEST
-121.5000,46.0000, TEXTURE ,2137,60.34,30.93,8.69,0, IGBP ,WEST
-121.5000,46.5000, TEXTURE ,2118,60.34,30.93,8.69,0, IGBP ,WEST
-121.5000,47.0000, TEXTURE ,2098,60.34,30.93,8.69,0, IGBP ,WEST
-121.5000,47.5000, TEXTURE ,2078,60.34,30.93,8.69,0, IGBP ,WEST
-121.5000,48.5000, TEXTURE ,2038,60.34,30.93,8.69,0, IGBP ,WEST
-121.0000,35.5000, TEXTURE ,2508,46.49,22.79,30.68,0, IGBP ,WEST
-121.0000,36.0000, TEXTURE ,2492,37.81,27.89,34.28,0, IGBP ,WEST
-121.0000,38.0000, TEXTURE ,2427,46.35,21.48,32.10,0, IGBP ,WEST
-121.0000,38.5000, TEXTURE ,2410,49.06,23.10,27.76,0, IGBP ,WEST
-121.0000,39.0000, TEXTURE ,2393,48.54,25.02,26.34,0, IGBP ,WEST
-121.0000,39.5000, TEXTURE ,2376,48.51,25.15,26.24,0, IGBP ,WEST
-121.0000,40.0000, TEXTURE ,2359,48.22,25.31,26.37,0, IGBP ,WEST
-121.0000,42.0000, TEXTURE ,2288,40.22,33.88,25.86,0, IGBP ,WEST
-121.0000,42.5000, TEXTURE ,2269,37.16,36.19,26.57,0, IGBP ,WEST
-121.0000,47.0000, TEXTURE ,2098,58.03,30.67,11.26,0, IGBP ,WEST
-121.0000,47.5000, TEXTURE ,2078,59.75,30.54,9.66,0, IGBP ,WEST
-120.5000,34.5000, TEXTURE ,2539,34.57,30.57,34.82,0, IGBP ,WEST
-120.5000,35.0000, TEXTURE ,2524,44.02,22.94,33.00,0, IGBP ,WEST
-120.5000,37.5000, TEXTURE ,2444,47.15,21.44,31.34,0, IGBP ,WEST
